classifier_name,dataset_name,accuracy
SCCT,100_2_0.3_0.15_31,0.7369439308410987
SCCT,100_2_0.3_0.15_32,0.7369954580512469
SCCT,100_2_0.3_0.15_33,0.9599960816486464
SCCT,100_2_0.3_0.15_34,0.9208012930401136
SCCT,100_2_0.3_0.15_35,0.8080682750429576
SCCT,100_2_0.3_0.15_36,0.7369954580512469
SCCT,100_2_0.3_0.15_37,0.9208012930401136
SCCT,100_2_0.3_0.15_38,0.8824127248460211
SCCT,100_2_0.3_0.15_39,0.8824127248460211
SCCT,100_2_0.3_0.15_40,0.8448351863643042
SCCT,100_2_0.3_0.15_41,0.8080682750429576
SCCT,100_2_0.3_0.15_42,0.9599960816486464
SCCT,100_2_0.3_0.15_43,0.8080808080808081
SCCT,100_2_0.3_0.15_44,0.9208
SCCT,100_2_0.3_0.15_45,0.8448351863643042
SCCT,100_2_0.3_0.15_46,0.9208012930401136
SCCT,100_2_0.3_0.15_47,0.8448427857772554
SCCT,100_2_0.3_0.15_48,0.7369525201115061
SCCT,100_2_0.3_0.15_49,0.8448351863643042
SCCT,100_2_0.3_0.15_50,0.8448351863643042
SCCT,100_2_0.3_0.15_51,0.8448427857772554
SCCT,100_2_0.3_0.15_52,0.8080620079101718
SCCT,100_2_0.3_0.15_53,0.7369696969696969
SCCT,100_2_0.3_0.15_54,0.7721016799725718
SCCT,100_2_0.3_0.15_55,0.8824127248460211
SCCT,100_2_0.3_0.15_56,0.9599960816486464
SCCT,100_2_0.3_0.15_57,0.8080682750429576
SCCT,100_2_0.3_0.15_58,0.8824127248460211
SCCT,100_2_0.3_0.15_59,1.0
SCCT,100_2_0.3_0.15_60,0.8448351863643042
SCCT,100_2_0.3_0.15_61,0.8824127248460211
SCCT,100_2_0.3_0.15_62,0.9208012930401136
SCCT,100_2_0.3_0.15_63,0.9599960816486464
SCCT,100_2_0.3_0.15_64,0.9599960816486464
SCCT,100_2_0.3_0.15_65,0.9208
SCCT,100_2_0.3_0.15_66,0.7720979591836735
SCCT,100_2_0.3_0.15_67,0.7026396121386246
SCCT,100_2_0.3_0.15_68,0.8448427857772554
SCCT,100_2_0.3_0.15_69,0.8824127248460211
SCCT,100_2_0.3_0.15_70,0.7369525201115061
SCCT,100_2_0.3_0.15_71,0.9208
SCCT,100_2_0.3_0.15_72,0.8080620079101718
SCCT,100_2_0.3_0.15_73,0.7369439308410987
SCCT,100_2_0.3_0.15_74,0.6364749082007344
SCCT,100_2_0.3_0.15_75,0.8080620079101718
SCCT,100_2_0.3_0.15_76,0.7369439308410987
SCCT,100_2_0.3_0.15_77,0.9599960816486464
SCCT,100_2_0.3_0.15_78,0.8824127248460211
SCCT,100_2_0.3_0.15_79,0.8080682750429576
SCCT,100_2_0.3_0.15_80,0.9208
SCCT,100_2_0.3_0.15_81,0.9208
SCCT,100_2_0.3_0.15_82,0.6690584936388015
SCCT,100_2_0.3_0.15_83,0.8080682750429576
SCCT,100_2_0.3_0.15_84,0.8080620079101718
SCCT,100_2_0.3_0.15_85,0.7026007738649165
SCCT,100_2_0.3_0.15_86,0.9599960816486464
SCCT,100_2_0.3_0.15_87,0.9208012930401136
SCCT,100_2_0.3_0.15_88,0.8448351863643042
SCCT,100_2_0.3_0.15_89,0.8080620079101718
SCCT,100_2_0.3_0.15_90,0.9208
SCCT,100_2_0.3_0.15_91,0.8448351863643042
SCCT,100_2_0.3_0.15_92,0.7025959183673469
SCCT,100_2_0.3_0.15_93,0.9599960816486464
SCCT,100_2_0.3_0.15_94,0.9208012930401136
SCCT,100_2_0.3_0.15_95,0.9208012930401136
SCCT,100_2_0.3_0.15_96,0.8080682750429576
SCCT,100_2_0.3_0.15_97,0.9599960816486464
SCCT,100_2_0.3_0.15_98,0.9208
SCCT,100_2_0.3_0.15_99,0.9208012930401136
RSP,100_2_0.3_0.15_0,0.8824165642894751
RSP,100_2_0.3_0.15_1,1.0
RSP,100_2_0.3_0.15_2,0.6690584936388015
RSP,100_2_0.3_0.15_3,1.0
RSP,100_2_0.3_0.15_4,0.9208012930401136
RSP,100_2_0.3_0.15_5,0.8824127248460211
RSP,100_2_0.3_0.15_6,0.9208012930401136
RSP,100_2_0.3_0.15_7,0.7721128416103438
RSP,100_2_0.3_0.15_8,0.9599960816486464
RSP,100_2_0.3_0.15_9,0.8448326530612245
RSP,100_2_0.3_0.15_10,0.9208
RSP,100_2_0.3_0.15_11,0.9599960816486464
RSP,100_2_0.3_0.15_12,0.8824127248460211
RSP,100_2_0.3_0.15_13,0.9208012930401136
RSP,100_2_0.3_0.15_14,0.8080682750429576
RSP,100_2_0.3_0.15_15,0.9208012930401136
RSP,100_2_0.3_0.15_16,0.9208012930401136
RSP,100_2_0.3_0.15_17,0.8448326530612245
RSP,100_2_0.3_0.15_18,0.8824127248460211
RSP,100_2_0.3_0.15_19,0.8080808080808081
RSP,100_2_0.3_0.15_20,0.9599960816486464
RSP,100_2_0.3_0.15_21,0.9599960816486464
RSP,100_2_0.3_0.15_22,0.9208
RSP,100_2_0.3_0.15_23,0.9208012930401136
RSP,100_2_0.3_0.15_24,0.8824127248460211
RSP,100_2_0.3_0.15_25,0.8824127248460211
RSP,100_2_0.3_0.15_26,0.9599960816486464
RSP,100_2_0.3_0.15_27,0.7721016799725718
RSP,100_2_0.3_0.15_28,0.8080620079101718
RSP,100_2_0.3_0.15_29,0.8448427857772554
RSP,100_2_0.3_0.15_30,0.9599960816486464
RSP,100_2_0.3_0.15_31,0.7721016799725718
RSP,100_2_0.3_0.15_32,0.8080808080808081
RSP,100_2_0.3_0.15_33,1.0
RSP,100_2_0.3_0.15_34,0.9599960816486464
RSP,100_2_0.3_0.15_35,0.7369525201115061
RSP,100_2_0.3_0.15_36,0.7721128416103438
RSP,100_2_0.3_0.15_37,0.9599960816486464
RSP,100_2_0.3_0.15_38,0.9208
RSP,100_2_0.3_0.15_39,0.8824127248460211
RSP,100_2_0.3_0.15_40,0.8448351863643042
RSP,100_2_0.3_0.15_41,0.9208012930401136
RSP,100_2_0.3_0.15_42,0.9208012930401136
RSP,100_2_0.3_0.15_43,0.8824165642894751
RSP,100_2_0.3_0.15_44,0.9599960816486464
RSP,100_2_0.3_0.15_45,0.9208012930401136
RSP,100_2_0.3_0.15_46,0.9208012930401136
RSP,100_2_0.3_0.15_47,0.8080808080808081
RSP,100_2_0.3_0.15_48,0.7721016799725718
RSP,100_2_0.3_0.15_49,0.8448351863643042
RSP,100_2_0.3_0.15_50,0.8824127248460211
RSP,100_2_0.3_0.15_51,0.9208012930401136
RSP,100_2_0.3_0.15_52,0.8824127248460211
RSP,100_2_0.3_0.15_53,0.8448326530612245
RSP,100_2_0.3_0.15_54,0.7720979591836735
RSP,100_2_0.3_0.15_55,0.8824127248460211
RSP,100_2_0.3_0.15_56,0.9599960816486464
RSP,100_2_0.3_0.15_57,0.9208012930401136
RSP,100_2_0.3_0.15_58,0.9208012930401136
RSP,100_2_0.3_0.15_59,1.0
RSP,100_2_0.3_0.15_60,0.8824127248460211
RSP,100_2_0.3_0.15_61,0.9208
RSP,100_2_0.3_0.15_62,0.9208012930401136
RSP,100_2_0.3_0.15_63,1.0
RSP,100_2_0.3_0.15_64,1.0
RSP,100_2_0.3_0.15_65,0.9599960816486464
RSP,100_2_0.3_0.15_66,0.8080620079101718
RSP,100_2_0.3_0.15_67,0.7369525201115061
RSP,100_2_0.3_0.15_68,0.9208012930401136
RSP,100_2_0.3_0.15_69,0.8824127248460211
RSP,100_2_0.3_0.15_70,0.8080682750429576
RSP,100_2_0.3_0.15_71,0.9208
RSP,100_2_0.3_0.15_72,0.8448326530612245
RSP,100_2_0.3_0.15_73,0.6044056963032804
RSP,100_2_0.3_0.15_74,0.6690692994951206
RSP,100_2_0.3_0.15_75,0.8080620079101718
RSP,100_2_0.3_0.15_76,0.8824165642894751
RSP,100_2_0.3_0.15_77,0.9599960816486464
RSP,100_2_0.3_0.15_78,0.9599960816486464
RSP,100_2_0.3_0.15_79,0.8080682750429576
RSP,100_2_0.3_0.15_80,0.9599960816486464
RSP,100_2_0.3_0.15_81,0.9599960816486464
RSP,100_2_0.3_0.15_82,0.7721016799725718
RSP,100_2_0.3_0.15_83,0.8824127248460211
RSP,100_2_0.3_0.15_84,0.9208
RSP,100_2_0.3_0.15_85,0.8448351863643042
RSP,100_2_0.3_0.15_86,0.9208012930401136
RSP,100_2_0.3_0.15_87,0.9208012930401136
RSP,100_2_0.3_0.15_88,0.8448326530612245
RSP,100_2_0.3_0.15_89,0.8080620079101718
RSP,100_2_0.3_0.15_90,1.0
RSP,100_2_0.3_0.15_91,0.8448351863643042
RSP,100_2_0.3_0.15_92,0.8080682750429576
RSP,100_2_0.3_0.15_93,0.9599960816486464
RSP,100_2_0.3_0.15_94,0.9599960816486464
RSP,100_2_0.3_0.15_95,0.9599960816486464
RSP,100_2_0.3_0.15_96,0.8824165642894751
RSP,100_2_0.3_0.15_97,0.9599960816486464
RSP,100_2_0.3_0.15_98,0.9599960816486464
RSP,100_2_0.3_0.15_99,1.0
FE,100_2_0.3_0.15_0,0.8824165642894751
FE,100_2_0.3_0.15_1,1.0
FE,100_2_0.3_0.15_2,0.6363324680413381
FE,100_2_0.3_0.15_3,0.9599960816486464
FE,100_2_0.3_0.15_4,0.8824165642894751
FE,100_2_0.3_0.15_5,0.8824165642894751
FE,100_2_0.3_0.15_6,0.8824165642894751
FE,100_2_0.3_0.15_7,0.7721128416103438
FE,100_2_0.3_0.15_8,0.9208012930401136
FE,100_2_0.3_0.15_9,0.8080682750429576
FE,100_2_0.3_0.15_10,0.8824127248460211
FE,100_2_0.3_0.15_11,0.9599960816486464
FE,100_2_0.3_0.15_12,0.9208
FE,100_2_0.3_0.15_13,0.9208012930401136
FE,100_2_0.3_0.15_14,0.8080620079101718
FE,100_2_0.3_0.15_15,0.9208012930401136
FE,100_2_0.3_0.15_16,0.8080620079101718
FE,100_2_0.3_0.15_17,0.8448326530612245
FE,100_2_0.3_0.15_18,0.8824127248460211
FE,100_2_0.3_0.15_19,0.7026007738649165
FE,100_2_0.3_0.15_20,0.9599960816486464
FE,100_2_0.3_0.15_21,0.9599960816486464
FE,100_2_0.3_0.15_22,0.9208012930401136
FE,100_2_0.3_0.15_23,0.9208012930401136
FE,100_2_0.3_0.15_24,0.8824127248460211
FE,100_2_0.3_0.15_25,0.9208012930401136
FE,100_2_0.3_0.15_26,0.9599960816486464
FE,100_2_0.3_0.15_27,0.7369525201115061
FE,100_2_0.3_0.15_28,0.8080620079101718
FE,100_2_0.3_0.15_29,0.8080620079101718
FE,100_2_0.3_0.15_30,0.9599960816486464
FE,100_2_0.3_0.15_31,0.7721016799725718
FE,100_2_0.3_0.15_32,0.8448427857772554
FE,100_2_0.3_0.15_33,1.0
FE,100_2_0.3_0.15_34,0.9599960816486464
FE,100_2_0.3_0.15_35,0.7721128416103438
FE,100_2_0.3_0.15_36,0.7025959183673469
FE,100_2_0.3_0.15_37,0.9599960816486464
FE,100_2_0.3_0.15_38,0.9208
FE,100_2_0.3_0.15_39,0.8448351863643042
FE,100_2_0.3_0.15_40,0.7721016799725718
FE,100_2_0.3_0.15_41,0.9208012930401136
FE,100_2_0.3_0.15_42,1.0
FE,100_2_0.3_0.15_43,0.8824165642894751
FE,100_2_0.3_0.15_44,0.9599960816486464
FE,100_2_0.3_0.15_45,0.9208
FE,100_2_0.3_0.15_46,0.9208012930401136
FE,100_2_0.3_0.15_47,0.8448427857772554
FE,100_2_0.3_0.15_48,0.8080620079101718
FE,100_2_0.3_0.15_49,0.8824127248460211
FE,100_2_0.3_0.15_50,0.8824127248460211
FE,100_2_0.3_0.15_51,0.9208012930401136
FE,100_2_0.3_0.15_52,0.8448351863643042
FE,100_2_0.3_0.15_53,0.8448326530612245
FE,100_2_0.3_0.15_54,0.8448326530612245
FE,100_2_0.3_0.15_55,0.8824127248460211
FE,100_2_0.3_0.15_56,0.9599960816486464
FE,100_2_0.3_0.15_57,0.9208012930401136
FE,100_2_0.3_0.15_58,0.8824127248460211
FE,100_2_0.3_0.15_59,1.0
FE,100_2_0.3_0.15_60,0.8824127248460211
FE,100_2_0.3_0.15_61,0.9599960816486464
FE,100_2_0.3_0.15_62,0.9208012930401136
FE,100_2_0.3_0.15_63,1.0
FE,100_2_0.3_0.15_64,0.9599960816486464
FE,100_2_0.3_0.15_65,0.9599960816486464
FE,100_2_0.3_0.15_66,0.7721016799725718
FE,100_2_0.3_0.15_67,0.6690909090909091
FE,100_2_0.3_0.15_68,0.9599960816486464
FE,100_2_0.3_0.15_69,0.8824127248460211
FE,100_2_0.3_0.15_70,0.9208
FE,100_2_0.3_0.15_71,0.9208
FE,100_2_0.3_0.15_72,0.8448326530612245
FE,100_2_0.3_0.15_73,0.6690909090909091
FE,100_2_0.3_0.15_74,0.7369439308410987
FE,100_2_0.3_0.15_75,0.8080620079101718
FE,100_2_0.3_0.15_76,0.8824165642894751
FE,100_2_0.3_0.15_77,0.9599960816486464
FE,100_2_0.3_0.15_78,0.8824165642894751
FE,100_2_0.3_0.15_79,0.8080682750429576
FE,100_2_0.3_0.15_80,0.9599960816486464
FE,100_2_0.3_0.15_81,0.9599960816486464
FE,100_2_0.3_0.15_82,0.8080620079101718
FE,100_2_0.3_0.15_83,0.8824127248460211
FE,100_2_0.3_0.15_84,0.8448427857772554
FE,100_2_0.3_0.15_85,0.8448351863643042
FE,100_2_0.3_0.15_86,1.0
FE,100_2_0.3_0.15_87,0.9208012930401136
FE,100_2_0.3_0.15_88,0.9208
FE,100_2_0.3_0.15_89,0.8448326530612245
FE,100_2_0.3_0.15_90,0.9599960816486464
FE,100_2_0.3_0.15_91,0.8824127248460211
FE,100_2_0.3_0.15_92,0.8448427857772554
FE,100_2_0.3_0.15_93,0.8824165642894751
FE,100_2_0.3_0.15_94,0.9599960816486464
FE,100_2_0.3_0.15_95,0.9599960816486464
FE,100_2_0.3_0.15_96,0.8824165642894751
FE,100_2_0.3_0.15_97,1.0
FE,100_2_0.3_0.15_98,0.9208012930401136
FE,100_2_0.3_0.15_99,1.0
PPR,100_2_0.3_0.15_0,0.5430303030303031
PPR,100_2_0.3_0.15_1,0.6044831849956539
PPR,100_2_0.3_0.15_2,0.24286920450791089
PPR,100_2_0.3_0.15_3,0.5134857142857143
PPR,100_2_0.3_0.15_4,0.4848148435363599
PPR,100_2_0.3_0.15_5,0.5430750584576962
PPR,100_2_0.3_0.15_6,0.32985013118111967
PPR,100_2_0.3_0.15_7,0.3535116074052307
PPR,100_2_0.3_0.15_8,0.4036144578313253
PPR,100_2_0.3_0.15_9,0.48489893857963096
PPR,100_2_0.3_0.15_10,0.5430004612075475
PPR,100_2_0.3_0.15_11,0.3299594893950335
PPR,100_2_0.3_0.15_12,0.513557191596337
PPR,100_2_0.3_0.15_13,0.43002925563385164
PPR,100_2_0.3_0.15_14,0.3781818181818182
PPR,100_2_0.3_0.15_15,0.48479802123256643
PPR,100_2_0.3_0.15_16,0.37812090562895667
PPR,100_2_0.3_0.15_17,0.4299548253614583
PPR,100_2_0.3_0.15_18,0.4569231522750649
PPR,100_2_0.3_0.15_19,0.30664119894210995
PPR,100_2_0.3_0.15_20,0.5732967625018367
PPR,100_2_0.3_0.15_21,0.6690584936388015
PPR,100_2_0.3_0.15_22,0.5431347187256458
PPR,100_2_0.3_0.15_23,0.5732897959183674
PPR,100_2_0.3_0.15_24,0.4569231522750649
PPR,100_2_0.3_0.15_25,0.6044831849956539
PPR,100_2_0.3_0.15_26,0.5430004612075475
PPR,100_2_0.3_0.15_27,0.4299548253614583
PPR,100_2_0.3_0.15_28,0.48479802123256643
PPR,100_2_0.3_0.15_29,0.4037312701988052
PPR,100_2_0.3_0.15_30,0.4848148435363599
PPR,100_2_0.3_0.15_31,0.45699407434009703
PPR,100_2_0.3_0.15_32,0.42986176018023825
PPR,100_2_0.3_0.15_33,0.35347994318460113
PPR,100_2_0.3_0.15_34,0.5733176608874523
PPR,100_2_0.3_0.15_35,0.32965319641319296
PPR,100_2_0.3_0.15_36,0.4035852475877945
PPR,100_2_0.3_0.15_37,0.4298989898989899
PPR,100_2_0.3_0.15_38,0.6044186131938011
PPR,100_2_0.3_0.15_39,0.4298989898989899
PPR,100_2_0.3_0.15_40,0.32985013118111967
PPR,100_2_0.3_0.15_41,0.37824271880317806
PPR,100_2_0.3_0.15_42,0.5430303030303031
PPR,100_2_0.3_0.15_43,0.40357551020408167
PPR,100_2_0.3_0.15_44,0.6363265306122449
PPR,100_2_0.3_0.15_45,0.40366313521278513
PPR,100_2_0.3_0.15_46,0.4848148435363599
PPR,100_2_0.3_0.15_47,0.4848148435363599
PPR,100_2_0.3_0.15_48,0.22254693877551024
PPR,100_2_0.3_0.15_49,0.45699407434009703
PPR,100_2_0.3_0.15_50,0.513557191596337
PPR,100_2_0.3_0.15_51,0.4035852475877945
PPR,100_2_0.3_0.15_52,0.30664119894210995
PPR,100_2_0.3_0.15_53,0.5733524869815048
PPR,100_2_0.3_0.15_54,0.5732967625018367
PPR,100_2_0.3_0.15_55,0.6044186131938011
PPR,100_2_0.3_0.15_56,0.5430004612075475
PPR,100_2_0.3_0.15_57,0.5136127705415728
PPR,100_2_0.3_0.15_58,0.37812090562895667
PPR,100_2_0.3_0.15_59,0.5733176608874523
PPR,100_2_0.3_0.15_60,0.43002925563385164
PPR,100_2_0.3_0.15_61,0.513557191596337
PPR,100_2_0.3_0.15_62,0.3297626189047904
PPR,100_2_0.3_0.15_63,0.7026007738649165
PPR,100_2_0.3_0.15_64,0.48484848484848486
PPR,100_2_0.3_0.15_65,0.48484848484848486
PPR,100_2_0.3_0.15_66,0.3783239010776029
PPR,100_2_0.3_0.15_67,0.513557191596337
PPR,100_2_0.3_0.15_68,0.5429855388345354
PPR,100_2_0.3_0.15_69,0.32965319641319296
PPR,100_2_0.3_0.15_70,0.5732967625018367
PPR,100_2_0.3_0.15_71,0.5733524869815048
PPR,100_2_0.3_0.15_72,0.48479802123256643
PPR,100_2_0.3_0.15_73,0.4569231522750649
PPR,100_2_0.3_0.15_74,0.4569497502203938
PPR,100_2_0.3_0.15_75,0.5430004612075475
PPR,100_2_0.3_0.15_76,0.4037312701988052
PPR,100_2_0.3_0.15_77,0.6044444444444445
PPR,100_2_0.3_0.15_78,0.4569497502203938
PPR,100_2_0.3_0.15_79,0.5430004612075475
PPR,100_2_0.3_0.15_80,0.5134936572464124
PPR,100_2_0.3_0.15_81,0.7026007738649165
PPR,100_2_0.3_0.15_82,0.37824271880317806
PPR,100_2_0.3_0.15_83,0.5429855388345354
PPR,100_2_0.3_0.15_84,0.4298431434973735
PPR,100_2_0.3_0.15_85,0.48484848484848486
PPR,100_2_0.3_0.15_86,0.6363265306122449
PPR,100_2_0.3_0.15_87,0.4037312701988052
PPR,100_2_0.3_0.15_88,0.5732967625018367
PPR,100_2_0.3_0.15_89,0.3296969696969697
PPR,100_2_0.3_0.15_90,0.6044831849956539
PPR,100_2_0.3_0.15_91,0.4038188494492045
PPR,100_2_0.3_0.15_92,0.4035852475877945
PPR,100_2_0.3_0.15_93,0.284607945944402
PPR,100_2_0.3_0.15_94,0.5430004612075475
PPR,100_2_0.3_0.15_95,0.5732967625018367
PPR,100_2_0.3_0.15_96,0.45699407434009703
PPR,100_2_0.3_0.15_97,0.6044444444444445
PPR,100_2_0.3_0.15_98,0.6044444444444445
PPR,100_2_0.3_0.15_99,0.37814121113918264
logPPR,100_2_0.3_0.15_0,0.8824127248460211
logPPR,100_2_0.3_0.15_1,1.0
logPPR,100_2_0.3_0.15_2,0.6690584936388015
logPPR,100_2_0.3_0.15_3,1.0
logPPR,100_2_0.3_0.15_4,0.8824165642894751
logPPR,100_2_0.3_0.15_5,0.8824165642894751
logPPR,100_2_0.3_0.15_6,0.8824127248460211
logPPR,100_2_0.3_0.15_7,0.8080682750429576
logPPR,100_2_0.3_0.15_8,0.9208
logPPR,100_2_0.3_0.15_9,0.8448351863643042
logPPR,100_2_0.3_0.15_10,0.8824127248460211
logPPR,100_2_0.3_0.15_11,0.9599960816486464
logPPR,100_2_0.3_0.15_12,0.9208
logPPR,100_2_0.3_0.15_13,0.9208012930401136
logPPR,100_2_0.3_0.15_14,0.8448326530612245
logPPR,100_2_0.3_0.15_15,0.8824165642894751
logPPR,100_2_0.3_0.15_16,0.8080620079101718
logPPR,100_2_0.3_0.15_17,0.8080808080808081
logPPR,100_2_0.3_0.15_18,0.8824127248460211
logPPR,100_2_0.3_0.15_19,0.7369525201115061
logPPR,100_2_0.3_0.15_20,0.9599960816486464
logPPR,100_2_0.3_0.15_21,0.9599960816486464
logPPR,100_2_0.3_0.15_22,0.8824127248460211
logPPR,100_2_0.3_0.15_23,0.8448351863643042
logPPR,100_2_0.3_0.15_24,0.8448351863643042
logPPR,100_2_0.3_0.15_25,0.9208
logPPR,100_2_0.3_0.15_26,0.9599960816486464
logPPR,100_2_0.3_0.15_27,0.7369525201115061
logPPR,100_2_0.3_0.15_28,0.8080682750429576
logPPR,100_2_0.3_0.15_29,0.8824165642894751
logPPR,100_2_0.3_0.15_30,0.9599960816486464
logPPR,100_2_0.3_0.15_31,0.7721016799725718
logPPR,100_2_0.3_0.15_32,0.8448427857772554
logPPR,100_2_0.3_0.15_33,0.9599960816486464
logPPR,100_2_0.3_0.15_34,0.9599960816486464
logPPR,100_2_0.3_0.15_35,0.7369439308410987
logPPR,100_2_0.3_0.15_36,0.7025959183673469
logPPR,100_2_0.3_0.15_37,0.9599960816486464
logPPR,100_2_0.3_0.15_38,0.9208
logPPR,100_2_0.3_0.15_39,0.8824127248460211
logPPR,100_2_0.3_0.15_40,0.7720979591836735
logPPR,100_2_0.3_0.15_41,0.8824165642894751
logPPR,100_2_0.3_0.15_42,0.9599960816486464
logPPR,100_2_0.3_0.15_43,0.8824165642894751
logPPR,100_2_0.3_0.15_44,0.9599960816486464
logPPR,100_2_0.3_0.15_45,0.9208012930401136
logPPR,100_2_0.3_0.15_46,0.9208012930401136
logPPR,100_2_0.3_0.15_47,0.8448427857772554
logPPR,100_2_0.3_0.15_48,0.8080620079101718
logPPR,100_2_0.3_0.15_49,0.9208
logPPR,100_2_0.3_0.15_50,0.8824127248460211
logPPR,100_2_0.3_0.15_51,0.9208012930401136
logPPR,100_2_0.3_0.15_52,0.8448351863643042
logPPR,100_2_0.3_0.15_53,0.8448351863643042
logPPR,100_2_0.3_0.15_54,0.8080620079101718
logPPR,100_2_0.3_0.15_55,0.8824127248460211
logPPR,100_2_0.3_0.15_56,0.9599960816486464
logPPR,100_2_0.3_0.15_57,0.9208012930401136
logPPR,100_2_0.3_0.15_58,0.8824127248460211
logPPR,100_2_0.3_0.15_59,1.0
logPPR,100_2_0.3_0.15_60,0.8448351863643042
logPPR,100_2_0.3_0.15_61,0.9599960816486464
logPPR,100_2_0.3_0.15_62,0.9208012930401136
logPPR,100_2_0.3_0.15_63,1.0
logPPR,100_2_0.3_0.15_64,0.9599960816486464
logPPR,100_2_0.3_0.15_65,0.9599960816486464
logPPR,100_2_0.3_0.15_66,0.7721016799725718
logPPR,100_2_0.3_0.15_67,0.6690692994951206
logPPR,100_2_0.3_0.15_68,0.8824165642894751
logPPR,100_2_0.3_0.15_69,0.8824127248460211
logPPR,100_2_0.3_0.15_70,0.8080682750429576
logPPR,100_2_0.3_0.15_71,0.9208
logPPR,100_2_0.3_0.15_72,0.8448326530612245
logPPR,100_2_0.3_0.15_73,0.6690692994951206
logPPR,100_2_0.3_0.15_74,0.7025959183673469
logPPR,100_2_0.3_0.15_75,0.7369439308410987
logPPR,100_2_0.3_0.15_76,0.9208012930401136
logPPR,100_2_0.3_0.15_77,0.9599960816486464
logPPR,100_2_0.3_0.15_78,0.9208012930401136
logPPR,100_2_0.3_0.15_79,0.7721128416103438
logPPR,100_2_0.3_0.15_80,0.9599960816486464
logPPR,100_2_0.3_0.15_81,0.9599960816486464
logPPR,100_2_0.3_0.15_82,0.7721016799725718
logPPR,100_2_0.3_0.15_83,0.8824127248460211
logPPR,100_2_0.3_0.15_84,0.8448427857772554
logPPR,100_2_0.3_0.15_85,0.7026007738649165
logPPR,100_2_0.3_0.15_86,0.9208
logPPR,100_2_0.3_0.15_87,0.9208012930401136
logPPR,100_2_0.3_0.15_88,0.9599960816486464
logPPR,100_2_0.3_0.15_89,0.8080620079101718
logPPR,100_2_0.3_0.15_90,0.9599960816486464
logPPR,100_2_0.3_0.15_91,0.8824127248460211
logPPR,100_2_0.3_0.15_92,0.7721016799725718
logPPR,100_2_0.3_0.15_93,0.8448351863643042
logPPR,100_2_0.3_0.15_94,0.9599960816486464
logPPR,100_2_0.3_0.15_95,0.9599960816486464
logPPR,100_2_0.3_0.15_96,0.8824165642894751
logPPR,100_2_0.3_0.15_97,1.0
logPPR,100_2_0.3_0.15_98,0.9208012930401136
logPPR,100_2_0.3_0.15_99,1.0
ModifPPR,100_2_0.3_0.15_0,0.28444444444444444
ModifPPR,100_2_0.3_0.15_1,0.5732897959183674
ModifPPR,100_2_0.3_0.15_2,0.18558417393007545
ModifPPR,100_2_0.3_0.15_3,0.1682708981928423
ModifPPR,100_2_0.3_0.15_4,0.37812090562895667
ModifPPR,100_2_0.3_0.15_5,0.2843743494924511
ModifPPR,100_2_0.3_0.15_6,0.6364749082007344
ModifPPR,100_2_0.3_0.15_7,0.061765889714223005
ModifPPR,100_2_0.3_0.15_8,0.6364749082007344
ModifPPR,100_2_0.3_0.15_9,0.2843977160022693
ModifPPR,100_2_0.3_0.15_10,0.2423747699064116
ModifPPR,100_2_0.3_0.15_11,0.26314758593673493
ModifPPR,100_2_0.3_0.15_12,0.28451452566629526
ModifPPR,100_2_0.3_0.15_13,0.12123486603792061
ModifPPR,100_2_0.3_0.15_14,0.20358435812561987
ModifPPR,100_2_0.3_0.15_15,0.20472691259002046
ModifPPR,100_2_0.3_0.15_16,0.37812090562895667
ModifPPR,100_2_0.3_0.15_17,0.28451452566629526
ModifPPR,100_2_0.3_0.15_18,0.4037312701988052
ModifPPR,100_2_0.3_0.15_19,0.13567291562075265
ModifPPR,100_2_0.3_0.15_20,0.5430303030303031
ModifPPR,100_2_0.3_0.15_21,0.28486472596453877
ModifPPR,100_2_0.3_0.15_22,0.4569497502203938
ModifPPR,100_2_0.3_0.15_23,0.07240341602277349
ModifPPR,100_2_0.3_0.15_24,0.6364749082007344
ModifPPR,100_2_0.3_0.15_25,0.3066072390654847
ModifPPR,100_2_0.3_0.15_26,0.6364749082007344
ModifPPR,100_2_0.3_0.15_27,0.3781818181818182
ModifPPR,100_2_0.3_0.15_28,0.45699407434009703
ModifPPR,100_2_0.3_0.15_29,0.26295510204081635
ModifPPR,100_2_0.3_0.15_30,0.1687593026812111
ModifPPR,100_2_0.3_0.15_31,0.45699407434009703
ModifPPR,100_2_0.3_0.15_32,0.3535643742144012
ModifPPR,100_2_0.3_0.15_33,0.3535116074052307
ModifPPR,100_2_0.3_0.15_34,0.40366313521278513
ModifPPR,100_2_0.3_0.15_35,0.22266115999281744
ModifPPR,100_2_0.3_0.15_36,0.40436320946992543
ModifPPR,100_2_0.3_0.15_37,0.16802648065989412
ModifPPR,100_2_0.3_0.15_38,0.3066977913449453
ModifPPR,100_2_0.3_0.15_39,0.3535116074052307
ModifPPR,100_2_0.3_0.15_40,0.5429855388345354
ModifPPR,100_2_0.3_0.15_41,0.4849661948498659
ModifPPR,100_2_0.3_0.15_42,0.6364749082007344
ModifPPR,100_2_0.3_0.15_43,0.37812090562895667
ModifPPR,100_2_0.3_0.15_44,0.6364749082007344
ModifPPR,100_2_0.3_0.15_45,0.0690567146635322
ModifPPR,100_2_0.3_0.15_46,0.6364749082007344
ModifPPR,100_2_0.3_0.15_47,0.13646243245998566
ModifPPR,100_2_0.3_0.15_48,0.24259734536744987
