classifier_name,dataset_name,accuracy
inertia_all,eu-core_Katz_4,0.008297049922900293
inertia_kmp,eu-core_Katz_4,0.13014260713986286
inertia_any2,eu-core_Katz_4,0.008638061149792627
inertia_any3,eu-core_Katz_4,0.009895943464827526
modularity_one,eu-core_Katz_4,0.05935477140801838
modularity_all,eu-core_Katz_4,0.009282649778991712
modularity_kmp,eu-core_Katz_4,0.0776614314418093
modularity_any2,eu-core_Katz_4,0.07606495964785102
modularity_any3,eu-core_Katz_4,0.07369172837220334
inertia_one,eu-core_logKatz_0,0.4644594563406764
inertia_all,eu-core_logKatz_0,0.5257156055826157
inertia_kmp,eu-core_logKatz_0,0.49714537819315757
inertia_any2,eu-core_logKatz_0,0.5113875789442436
inertia_any3,eu-core_logKatz_0,0.5363874345423669
modularity_one,eu-core_logKatz_0,0.40659731286918455
modularity_all,eu-core_logKatz_0,0.5437051008899538
modularity_kmp,eu-core_logKatz_0,0.4300881274274784
modularity_any2,eu-core_logKatz_0,0.43441862609384874
modularity_any3,eu-core_logKatz_0,0.4097390637812384
inertia_one,eu-core_logKatz_1,0.45394215167002494
inertia_all,eu-core_logKatz_1,0.48727715095600105
inertia_kmp,eu-core_logKatz_1,0.5326496093511239
inertia_any2,eu-core_logKatz_1,0.5326496093511239
inertia_any3,eu-core_logKatz_1,0.4935485255521278
modularity_one,eu-core_logKatz_1,0.5050830883146643
modularity_all,eu-core_logKatz_1,0.5396977751600505
modularity_kmp,eu-core_logKatz_1,0.4968856232483491
modularity_any2,eu-core_logKatz_1,0.5106263160778666
modularity_any3,eu-core_logKatz_1,0.4935485255521278
inertia_one,eu-core_logKatz_2,0.4644594563406764
inertia_all,eu-core_logKatz_2,0.48727715095600105
inertia_kmp,eu-core_logKatz_2,0.5326496093511239
inertia_any2,eu-core_logKatz_2,0.5110776767900381
inertia_any3,eu-core_logKatz_2,0.48473221438599795
modularity_one,eu-core_logKatz_2,0.5050830883146643
modularity_all,eu-core_logKatz_2,0.5396977751600505
modularity_kmp,eu-core_logKatz_2,0.4968856232483491
modularity_any2,eu-core_logKatz_2,0.5106263160778666
modularity_any3,eu-core_logKatz_2,0.4935723142129901
inertia_one,eu-core_logKatz_3,0.4644594563406764
inertia_all,eu-core_logKatz_3,0.48727715095600105
inertia_kmp,eu-core_logKatz_3,0.5326496093511239
inertia_any2,eu-core_logKatz_3,0.5100907299289268
inertia_any3,eu-core_logKatz_3,0.4644594563406764
modularity_one,eu-core_logKatz_3,0.5050830883146643
modularity_all,eu-core_logKatz_3,0.5396977751600505
modularity_kmp,eu-core_logKatz_3,0.4968856232483491
modularity_any2,eu-core_logKatz_3,0.5100907299289268
modularity_any3,eu-core_logKatz_3,0.5050830883146643
inertia_one,eu-core_logKatz_4,0.4644594563406764
inertia_all,eu-core_logKatz_4,0.48727715095600105
inertia_kmp,eu-core_logKatz_4,0.5326496093511239
inertia_any2,eu-core_logKatz_4,0.5110776767900381
inertia_any3,eu-core_logKatz_4,0.45443741971296153
modularity_one,eu-core_logKatz_4,0.5050830883146643
modularity_all,eu-core_logKatz_4,0.5396977751600505
modularity_kmp,eu-core_logKatz_4,0.4968856232483491
modularity_any2,eu-core_logKatz_4,0.47606613947921433
modularity_any3,eu-core_logKatz_4,0.4943925973528014
inertia_one,eu-core_For_0,0.0019246848659949854
inertia_all,eu-core_For_0,0.06302903375934242
inertia_kmp,eu-core_For_0,0.0177678967058602
inertia_any2,eu-core_For_0,0.06302903375934242
inertia_any3,eu-core_For_0,0.051873673140644484
modularity_one,eu-core_For_0,0.00180100398822847
modularity_all,eu-core_For_0,0.00415212739503321
modularity_kmp,eu-core_For_0,0.0019922193591337717
modularity_any2,eu-core_For_0,0.0019922193591337717
modularity_any3,eu-core_For_0,0.00162706201917389
inertia_one,eu-core_For_1,0.0006037629237840763
inertia_all,eu-core_For_1,0.05593229756084281
inertia_kmp,eu-core_For_1,0.0177678967058602
inertia_any2,eu-core_For_1,0.0500546970124279
inertia_any3,eu-core_For_1,0.0500546970124279
modularity_one,eu-core_For_1,0.0005222269905773244
modularity_all,eu-core_For_1,0.003666937119294226
modularity_kmp,eu-core_For_1,0.001430438836118569
modularity_any2,eu-core_For_1,0.001430438836118569
modularity_any3,eu-core_For_1,0.0019126337850399514
inertia_one,eu-core_For_2,0.0006037629237840763
inertia_all,eu-core_For_2,0.05593229756084281
inertia_kmp,eu-core_For_2,0.0177678967058602
inertia_any2,eu-core_For_2,0.05593229756084281
inertia_any3,eu-core_For_2,0.0500546970124279
modularity_one,eu-core_For_2,0.0005222269905773244
modularity_all,eu-core_For_2,0.003666937119294226
modularity_kmp,eu-core_For_2,0.001430438836118569
modularity_any2,eu-core_For_2,0.0019688118373414718
modularity_any3,eu-core_For_2,0.0019688118373414718
inertia_one,eu-core_For_3,0.0006037629237840763
inertia_all,eu-core_For_3,0.05593229756084281
inertia_kmp,eu-core_For_3,0.0177678967058602
inertia_any2,eu-core_For_3,0.05049194047814232
inertia_any3,eu-core_For_3,0.0500546970124279
modularity_one,eu-core_For_3,0.0005222269905773244
modularity_all,eu-core_For_3,0.003666937119294226
modularity_kmp,eu-core_For_3,0.001430438836118569
modularity_any2,eu-core_For_3,0.00162706201917389
modularity_any3,eu-core_For_3,0.0018939077676061113
inertia_one,eu-core_For_4,0.0007890335882873015
inertia_all,eu-core_For_4,0.05593229756084281
inertia_kmp,eu-core_For_4,0.0177678967058602
inertia_any2,eu-core_For_4,0.04898530996608102
inertia_any3,eu-core_For_4,0.045881785919027966
modularity_one,eu-core_For_4,0.0005222269905773244
modularity_all,eu-core_For_4,0.003993746788120408
modularity_kmp,eu-core_For_4,0.001430438836118569
modularity_any2,eu-core_For_4,0.001430438836118569
modularity_any3,eu-core_For_4,0.0016926030801923302
inertia_one,eu-core_logFor_0,0.49182171953233617
inertia_all,eu-core_logFor_0,0.5643461491104234
inertia_kmp,eu-core_logFor_0,0.48359095525288287
inertia_any2,eu-core_logFor_0,0.5643461491104234
inertia_any3,eu-core_logFor_0,0.5321102718149376
modularity_one,eu-core_logFor_0,0.4078748324622116
modularity_all,eu-core_logFor_0,0.5534361324481515
modularity_kmp,eu-core_logFor_0,0.5157690864547695
modularity_any2,eu-core_logFor_0,0.5506739130909424
modularity_any3,eu-core_logFor_0,0.4729170188574072
inertia_one,eu-core_logFor_1,0.49182171953233617
inertia_all,eu-core_logFor_1,0.5341542503683679
inertia_kmp,eu-core_logFor_1,0.5054102727328771
inertia_any2,eu-core_logFor_1,0.5139642599682142
inertia_any3,eu-core_logFor_1,0.520852877815551
modularity_one,eu-core_logFor_1,0.42980782279022867
modularity_all,eu-core_logFor_1,0.5834864744715127
modularity_kmp,eu-core_logFor_1,0.5157690864547695
modularity_any2,eu-core_logFor_1,0.539854802206299
modularity_any3,eu-core_logFor_1,0.4394078670173339
inertia_one,eu-core_logFor_2,0.49182171953233617
inertia_all,eu-core_logFor_2,0.5341542503683679
inertia_kmp,eu-core_logFor_2,0.4796106366049338
inertia_any2,eu-core_logFor_2,0.5462390993182707
inertia_any3,eu-core_logFor_2,0.5199717327493899
modularity_one,eu-core_logFor_2,0.42980782279022867
modularity_all,eu-core_logFor_2,0.5834864744715127
modularity_kmp,eu-core_logFor_2,0.5157690864547695
modularity_any2,eu-core_logFor_2,0.5534361324481515
modularity_any3,eu-core_logFor_2,0.49598926587894443
inertia_one,eu-core_logFor_3,0.49182171953233617
inertia_all,eu-core_logFor_3,0.5341542503683679
inertia_kmp,eu-core_logFor_3,0.4796106366049338
inertia_any2,eu-core_logFor_3,0.5341542503683679
inertia_any3,eu-core_logFor_3,0.5226395041539743
modularity_one,eu-core_logFor_3,0.42980782279022867
modularity_all,eu-core_logFor_3,0.5834864744715127
modularity_kmp,eu-core_logFor_3,0.5157690864547695
modularity_any2,eu-core_logFor_3,0.5380298567505505
modularity_any3,eu-core_logFor_3,0.49598926587894443
inertia_one,eu-core_logFor_4,0.49182171953233617
inertia_all,eu-core_logFor_4,0.5341542503683679
inertia_kmp,eu-core_logFor_4,0.4796106366049338
inertia_any2,eu-core_logFor_4,0.540033574985395
inertia_any3,eu-core_logFor_4,0.45345245423902597
modularity_one,eu-core_logFor_4,0.42980782279022867
modularity_all,eu-core_logFor_4,0.5834864744715127
modularity_kmp,eu-core_logFor_4,0.5157690864547695
modularity_any2,eu-core_logFor_4,0.5534361324481515
modularity_any3,eu-core_logFor_4,0.4902362916885983
inertia_one,eu-core_Comm_0,0.10405410891569292
inertia_all,eu-core_Comm_0,0.04867687582970093
inertia_kmp,eu-core_Comm_0,0.20578318457754288
inertia_any2,eu-core_Comm_0,0.04839470236348353
inertia_any3,eu-core_Comm_0,0.06202499984911433
modularity_one,eu-core_Comm_0,0.05865711749309191
modularity_all,eu-core_Comm_0,0.03567903719635004
modularity_kmp,eu-core_Comm_0,0.06416087544548835
modularity_any2,eu-core_Comm_0,0.06454953728851484
modularity_any3,eu-core_Comm_0,0.05865711749309191
inertia_one,eu-core_Comm_1,0.10405410891569292
inertia_all,eu-core_Comm_1,0.04132220634409274
inertia_kmp,eu-core_Comm_1,0.20578318457754288
inertia_any2,eu-core_Comm_1,0.039128892222052236
inertia_any3,eu-core_Comm_1,0.08393364821785568
modularity_one,eu-core_Comm_1,0.05865711749309191
modularity_all,eu-core_Comm_1,0.035535931107037025
modularity_kmp,eu-core_Comm_1,0.06416087544548835
modularity_any2,eu-core_Comm_1,0.06235094743161384
modularity_any3,eu-core_Comm_1,0.061001853048736
inertia_one,eu-core_Comm_2,0.10405410891569292
inertia_all,eu-core_Comm_2,0.04132220634409274
inertia_kmp,eu-core_Comm_2,0.20578318457754288
inertia_any2,eu-core_Comm_2,0.04777994920777943
inertia_any3,eu-core_Comm_2,0.08074681617883864
modularity_one,eu-core_Comm_2,0.05865711749309191
modularity_all,eu-core_Comm_2,0.035535931107037025
modularity_kmp,eu-core_Comm_2,0.06416087544548835
modularity_any2,eu-core_Comm_2,0.05627847298928245
modularity_any3,eu-core_Comm_2,0.05865711749309191
inertia_one,eu-core_Comm_3,0.10405410891569292
inertia_all,eu-core_Comm_3,0.04132220634409274
inertia_kmp,eu-core_Comm_3,0.20578318457754288
inertia_any2,eu-core_Comm_3,0.04839470236348353
inertia_any3,eu-core_Comm_3,0.06202499984911433
modularity_one,eu-core_Comm_3,0.05865711749309191
modularity_all,eu-core_Comm_3,0.035535931107037025
modularity_kmp,eu-core_Comm_3,0.06416087544548835
modularity_any2,eu-core_Comm_3,0.060160029217650526
modularity_any3,eu-core_Comm_3,0.05865711749309191
inertia_one,eu-core_Comm_4,0.10405410891569292
inertia_all,eu-core_Comm_4,0.04867687582970093
inertia_kmp,eu-core_Comm_4,0.20578318457754288
inertia_any2,eu-core_Comm_4,0.04867687582970093
inertia_any3,eu-core_Comm_4,0.08074681617883864
modularity_one,eu-core_Comm_4,0.05865711749309191
modularity_all,eu-core_Comm_4,0.035535931107037025
modularity_kmp,eu-core_Comm_4,0.06416087544548835
modularity_any2,eu-core_Comm_4,0.06416087544548835
modularity_any3,eu-core_Comm_4,0.06416087544548835
inertia_one,eu-core_logComm_0,0.46121416573429524
inertia_all,eu-core_logComm_0,0.5093971470340878
inertia_kmp,eu-core_logComm_0,0.45398727270275574
inertia_any2,eu-core_logComm_0,0.5093971470340878
inertia_any3,eu-core_logComm_0,0.433035518693226
modularity_one,eu-core_logComm_0,0.46810840055224184
modularity_all,eu-core_logComm_0,0.5159929560382076
modularity_kmp,eu-core_logComm_0,0.40550109408262724
modularity_any2,eu-core_logComm_0,0.4497635273072045
modularity_any3,eu-core_logComm_0,0.46810840055224184
inertia_one,eu-core_logComm_1,0.46121416573429524
inertia_all,eu-core_logComm_1,0.5093971470340878
inertia_kmp,eu-core_logComm_1,0.45398727270275574
inertia_any2,eu-core_logComm_1,0.5093971470340878
inertia_any3,eu-core_logComm_1,0.43033110948544334
modularity_one,eu-core_logComm_1,0.46810840055224184
modularity_all,eu-core_logComm_1,0.5159929560382076
modularity_kmp,eu-core_logComm_1,0.40550109408262724
modularity_any2,eu-core_logComm_1,0.40550109408262724
modularity_any3,eu-core_logComm_1,0.47253388152178805
inertia_one,eu-core_logComm_2,0.46121416573429524
inertia_all,eu-core_logComm_2,0.5093971470340878
inertia_kmp,eu-core_logComm_2,0.45398727270275574
inertia_any2,eu-core_logComm_2,0.5093971470340878
inertia_any3,eu-core_logComm_2,0.4294683725962843
modularity_one,eu-core_logComm_2,0.46810840055224184
modularity_all,eu-core_logComm_2,0.5159929560382076
modularity_kmp,eu-core_logComm_2,0.40550109408262724
modularity_any2,eu-core_logComm_2,0.40550109408262724
modularity_any3,eu-core_logComm_2,0.40496966160461284
inertia_one,eu-core_logComm_3,0.46121416573429524
inertia_all,eu-core_logComm_3,0.5093971470340878
inertia_kmp,eu-core_logComm_3,0.45398727270275574
inertia_any2,eu-core_logComm_3,0.505623282338952
inertia_any3,eu-core_logComm_3,0.4294683725962843
modularity_one,eu-core_logComm_3,0.46810840055224184
modularity_all,eu-core_logComm_3,0.5159929560382076
modularity_kmp,eu-core_logComm_3,0.40550109408262724
modularity_any2,eu-core_logComm_3,0.43367394036226503
modularity_any3,eu-core_logComm_3,0.43033110948544334
inertia_one,eu-core_logComm_4,0.46121416573429524
inertia_all,eu-core_logComm_4,0.5093971470340878
inertia_kmp,eu-core_logComm_4,0.45398727270275574
inertia_any2,eu-core_logComm_4,0.5093971470340878
inertia_any3,eu-core_logComm_4,0.45270959522605375
modularity_one,eu-core_logComm_4,0.46810840055224184
modularity_all,eu-core_logComm_4,0.5159929560382076
modularity_kmp,eu-core_logComm_4,0.40550109408262724
modularity_any2,eu-core_logComm_4,0.4121648743718196
modularity_any3,eu-core_logComm_4,0.38001211010305375
inertia_one,eu-core_Heat_0,0.05402069379803982
inertia_all,eu-core_Heat_0,0.053887412835290846
inertia_kmp,eu-core_Heat_0,0.031729611346780824
inertia_any2,eu-core_Heat_0,0.04993799174066072
inertia_any3,eu-core_Heat_0,0.04993799174066072
modularity_one,eu-core_Heat_0,0.01546740915062142
modularity_all,eu-core_Heat_0,0.004059473418716088
modularity_kmp,eu-core_Heat_0,0.0013414902533078284
modularity_any2,eu-core_Heat_0,0.0012291341487047878
modularity_any3,eu-core_Heat_0,0.0012291341487047878
inertia_one,eu-core_Heat_1,0.07142371338343216
inertia_all,eu-core_Heat_1,0.053887412835290846
inertia_kmp,eu-core_Heat_1,0.00932236718239125
inertia_any2,eu-core_Heat_1,0.04848416884561578
inertia_any3,eu-core_Heat_1,0.07142371338343216
modularity_one,eu-core_Heat_1,0.01546740915062142
modularity_all,eu-core_Heat_1,0.014586399036972201
modularity_kmp,eu-core_Heat_1,0.001449164853552409
modularity_any2,eu-core_Heat_1,0.001449164853552409
modularity_any3,eu-core_Heat_1,0.0013368087489493683
inertia_one,eu-core_Heat_2,0.07142371338343216
inertia_all,eu-core_Heat_2,0.053887412835290846
inertia_kmp,eu-core_Heat_2,0.00932236718239125
inertia_any2,eu-core_Heat_2,0.053887412835290846
inertia_any3,eu-core_Heat_2,0.07142371338343216
modularity_one,eu-core_Heat_2,0.01546740915062142
modularity_all,eu-core_Heat_2,0.011745100613069834
modularity_kmp,eu-core_Heat_2,0.001449164853552409
modularity_any2,eu-core_Heat_2,0.0015303050756716454
modularity_any3,eu-core_Heat_2,0.0018219235757608266
inertia_one,eu-core_Heat_3,0.07142371338343216
inertia_all,eu-core_Heat_3,0.053887412835290846
inertia_kmp,eu-core_Heat_3,0.00932236718239125
inertia_any2,eu-core_Heat_3,0.053887412835290846
inertia_any3,eu-core_Heat_3,0.09986389287183846
modularity_one,eu-core_Heat_3,0.01546740915062142
modularity_all,eu-core_Heat_3,0.011745100613069834
modularity_kmp,eu-core_Heat_3,0.001449164853552409
modularity_any2,eu-core_Heat_3,0.00161769901045697
modularity_any3,eu-core_Heat_3,0.00161769901045697
inertia_one,eu-core_Heat_4,0.07142371338343216
inertia_all,eu-core_Heat_4,0.053887412835290846
inertia_kmp,eu-core_Heat_4,0.00932236718239125
inertia_any2,eu-core_Heat_4,0.053887412835290846
inertia_any3,eu-core_Heat_4,0.09755400134941752
modularity_one,eu-core_Heat_4,0.01546740915062142
modularity_all,eu-core_Heat_4,0.011745100613069834
modularity_kmp,eu-core_Heat_4,0.0014772538797031692
modularity_any2,eu-core_Heat_4,0.0014772538797031692
modularity_any3,eu-core_Heat_4,0.0014772538797031692
inertia_one,eu-core_logHeat_0,0.5009104016216197
inertia_all,eu-core_logHeat_0,0.48362632259655064
inertia_kmp,eu-core_logHeat_0,0.46748043239653786
inertia_any2,eu-core_logHeat_0,0.537348430712837
inertia_any3,eu-core_logHeat_0,0.4809856875745071
modularity_one,eu-core_logHeat_0,0.3841843903907741
modularity_all,eu-core_logHeat_0,0.5423891543303901
modularity_kmp,eu-core_logHeat_0,0.4423056605604461
modularity_any2,eu-core_logHeat_0,0.4742939649027281
modularity_any3,eu-core_logHeat_0,0.40611584147436985
inertia_one,eu-core_logHeat_1,0.5009104016216197
inertia_all,eu-core_logHeat_1,0.508585635949522
inertia_kmp,eu-core_logHeat_1,0.5159539172221868
inertia_any2,eu-core_logHeat_1,0.5182712116959546
inertia_any3,eu-core_logHeat_1,0.5009104016216197
modularity_one,eu-core_logHeat_1,0.36513447385185555
modularity_all,eu-core_logHeat_1,0.5423891543303901
modularity_kmp,eu-core_logHeat_1,0.4156023858687151
modularity_any2,eu-core_logHeat_1,0.4413466289636277
modularity_any3,eu-core_logHeat_1,0.4103572401214851
inertia_one,eu-core_logHeat_2,0.5009104016216197
inertia_all,eu-core_logHeat_2,0.508585635949522
inertia_kmp,eu-core_logHeat_2,0.5159539172221868
inertia_any2,eu-core_logHeat_2,0.5117712460994391
inertia_any3,eu-core_logHeat_2,0.46089657477674184
modularity_one,eu-core_logHeat_2,0.36513447385185555
modularity_all,eu-core_logHeat_2,0.5423891543303901
modularity_kmp,eu-core_logHeat_2,0.36896775615564786
modularity_any2,eu-core_logHeat_2,0.3543532450915798
modularity_any3,eu-core_logHeat_2,0.38834416711358166
inertia_one,eu-core_logHeat_3,0.5009104016216197
inertia_all,eu-core_logHeat_3,0.508585635949522
inertia_kmp,eu-core_logHeat_3,0.5159539172221868
inertia_any2,eu-core_logHeat_3,0.5179457840034386
inertia_any3,eu-core_logHeat_3,0.5009104016216197
modularity_one,eu-core_logHeat_3,0.36513447385185555
modularity_all,eu-core_logHeat_3,0.5423891543303901
modularity_kmp,eu-core_logHeat_3,0.36896775615564786
modularity_any2,eu-core_logHeat_3,0.4397186515563814
modularity_any3,eu-core_logHeat_3,0.4501677393003566
inertia_one,eu-core_logHeat_4,0.5009104016216197
inertia_all,eu-core_logHeat_4,0.508585635949522
inertia_kmp,eu-core_logHeat_4,0.5159539172221868
inertia_any2,eu-core_logHeat_4,0.5071655450211671
inertia_any3,eu-core_logHeat_4,0.4961607412646856
modularity_one,eu-core_logHeat_4,0.36513447385185555
modularity_all,eu-core_logHeat_4,0.5423891543303901
modularity_kmp,eu-core_logHeat_4,0.36896775615564786
modularity_any2,eu-core_logHeat_4,0.42695238131320595
modularity_any3,eu-core_logHeat_4,0.39451391481561215
inertia_one,eu-core_NHeat_0,0.22357135530493125
inertia_all,eu-core_NHeat_0,0.28370551596581145
inertia_kmp,eu-core_NHeat_0,0.17790762856118672
inertia_any2,eu-core_NHeat_0,0.28370551596581145
inertia_any3,eu-core_NHeat_0,0.28370551596581145
modularity_one,eu-core_NHeat_0,0.1696336697260562
modularity_all,eu-core_NHeat_0,0.27700252241969825
modularity_kmp,eu-core_NHeat_0,0.13172369901635567
modularity_any2,eu-core_NHeat_0,0.13172369901635567
modularity_any3,eu-core_NHeat_0,0.13504266716505686
inertia_one,eu-core_NHeat_1,0.21247625652031038
inertia_all,eu-core_NHeat_1,0.298481786966329
inertia_kmp,eu-core_NHeat_1,0.22800038550611604
inertia_any2,eu-core_NHeat_1,0.298481786966329
inertia_any3,eu-core_NHeat_1,0.32353540436532
modularity_one,eu-core_NHeat_1,0.19601306680343897
modularity_all,eu-core_NHeat_1,0.2542708144052188
modularity_kmp,eu-core_NHeat_1,0.14077126777810886
modularity_any2,eu-core_NHeat_1,0.13427717249718343
modularity_any3,eu-core_NHeat_1,0.13427717249718343
inertia_one,eu-core_NHeat_2,0.21247625652031038
inertia_all,eu-core_NHeat_2,0.298481786966329
inertia_kmp,eu-core_NHeat_2,0.22800038550611604
inertia_any2,eu-core_NHeat_2,0.3136451707404485
inertia_any3,eu-core_NHeat_2,0.3136451707404485
modularity_one,eu-core_NHeat_2,0.19601306680343897
modularity_all,eu-core_NHeat_2,0.2542708144052188
modularity_kmp,eu-core_NHeat_2,0.14077126777810886
modularity_any2,eu-core_NHeat_2,0.13390762977689177
modularity_any3,eu-core_NHeat_2,0.13390762977689177
inertia_one,eu-core_NHeat_3,0.21247625652031038
inertia_all,eu-core_NHeat_3,0.298481786966329
inertia_kmp,eu-core_NHeat_3,0.22800038550611604
inertia_any2,eu-core_NHeat_3,0.298481786966329
inertia_any3,eu-core_NHeat_3,0.298481786966329
modularity_one,eu-core_NHeat_3,0.19601306680343897
modularity_all,eu-core_NHeat_3,0.2542708144052188
modularity_kmp,eu-core_NHeat_3,0.14077126777810886
modularity_any2,eu-core_NHeat_3,0.13708881174909107
modularity_any3,eu-core_NHeat_3,0.13708881174909107
inertia_one,eu-core_NHeat_4,0.21247625652031038
inertia_all,eu-core_NHeat_4,0.298481786966329
inertia_kmp,eu-core_NHeat_4,0.22800038550611604
inertia_any2,eu-core_NHeat_4,0.298481786966329
inertia_any3,eu-core_NHeat_4,0.298481786966329
modularity_one,eu-core_NHeat_4,0.19601306680343897
modularity_all,eu-core_NHeat_4,0.2542708144052188
modularity_kmp,eu-core_NHeat_4,0.14077126777810886
modularity_any2,eu-core_NHeat_4,0.13708881174909107
modularity_any3,eu-core_NHeat_4,0.13708881174909107
inertia_one,eu-core_logNHeat_0,0.5156688487928368
inertia_all,eu-core_logNHeat_0,0.5630763462276986
inertia_kmp,eu-core_logNHeat_0,0.5990139130311585
inertia_any2,eu-core_logNHeat_0,0.5981781771825527
inertia_any3,eu-core_logNHeat_0,0.5408814133886363
modularity_one,eu-core_logNHeat_0,0.581009743889658
modularity_all,eu-core_logNHeat_0,0.5817891221916134
modularity_kmp,eu-core_logNHeat_0,0.5865861529500525
modularity_any2,eu-core_logNHeat_0,0.5630423365521966
modularity_any3,eu-core_logNHeat_0,0.5628272481004299
inertia_one,eu-core_logNHeat_1,0.5173812003068723
inertia_all,eu-core_logNHeat_1,0.5181831102449467
inertia_kmp,eu-core_logNHeat_1,0.5019159367869908
inertia_any2,eu-core_logNHeat_1,0.5398120531379085
inertia_any3,eu-core_logNHeat_1,0.5398120531379085
modularity_one,eu-core_logNHeat_1,0.5842604004239894
modularity_all,eu-core_logNHeat_1,0.5805406297493021
modularity_kmp,eu-core_logNHeat_1,0.5491268312906843
modularity_any2,eu-core_logNHeat_1,0.5580561801167122
modularity_any3,eu-core_logNHeat_1,0.5690373710747848
inertia_one,eu-core_logNHeat_2,0.5173812003068723
inertia_all,eu-core_logNHeat_2,0.5181831102449467
inertia_kmp,eu-core_logNHeat_2,0.5019159367869908
inertia_any2,eu-core_logNHeat_2,0.5217206105996793
inertia_any3,eu-core_logNHeat_2,0.5217206105996793
modularity_one,eu-core_logNHeat_2,0.5842604004239894
modularity_all,eu-core_logNHeat_2,0.5805406297493021
modularity_kmp,eu-core_logNHeat_2,0.5491268312906843
modularity_any2,eu-core_logNHeat_2,0.5605081191122823
modularity_any3,eu-core_logNHeat_2,0.5679080232756273
inertia_one,eu-core_logNHeat_3,0.5173812003068723
inertia_all,eu-core_logNHeat_3,0.5181831102449467
inertia_kmp,eu-core_logNHeat_3,0.5019159367869908
inertia_any2,eu-core_logNHeat_3,0.5270506510984379
inertia_any3,eu-core_logNHeat_3,0.5423975607140035
modularity_one,eu-core_logNHeat_3,0.5842604004239894
modularity_all,eu-core_logNHeat_3,0.5805406297493021
modularity_kmp,eu-core_logNHeat_3,0.5491268312906843
modularity_any2,eu-core_logNHeat_3,0.5805406297493021
modularity_any3,eu-core_logNHeat_3,0.5842604004239894
inertia_one,eu-core_logNHeat_4,0.5173812003068723
inertia_all,eu-core_logNHeat_4,0.5181831102449467
inertia_kmp,eu-core_logNHeat_4,0.5019159367869908
inertia_any2,eu-core_logNHeat_4,0.5491268312906843
inertia_any3,eu-core_logNHeat_4,0.5254999864428006
modularity_one,eu-core_logNHeat_4,0.5842604004239894
modularity_all,eu-core_logNHeat_4,0.5805406297493021
modularity_kmp,eu-core_logNHeat_4,0.5744366146228905
modularity_any2,eu-core_logNHeat_4,0.5805406297493021
modularity_any3,eu-core_logNHeat_4,0.5805406297493021
inertia_one,eu-core_SCT_0,0.5671979535832745
inertia_all,eu-core_SCT_0,0.5038646917539409
inertia_kmp,eu-core_SCT_0,0.5140585474130626
inertia_any2,eu-core_SCT_0,0.5288365210106052
inertia_any3,eu-core_SCT_0,0.5671979535832745
modularity_one,eu-core_SCT_0,0.5090895307543314
modularity_all,eu-core_SCT_0,0.5109273015787411
modularity_kmp,eu-core_SCT_0,0.5140585474130626
modularity_any2,eu-core_SCT_0,0.49541861481396665
modularity_any3,eu-core_SCT_0,0.49541861481396665
inertia_one,eu-core_SCT_1,0.5518581004591634
inertia_all,eu-core_SCT_1,0.5498724519067572
inertia_kmp,eu-core_SCT_1,0.5344968992918652
inertia_any2,eu-core_SCT_1,0.5498724519067572
inertia_any3,eu-core_SCT_1,0.5077686560889987
modularity_one,eu-core_SCT_1,0.5518581004591634
modularity_all,eu-core_SCT_1,0.5219101852628901
modularity_kmp,eu-core_SCT_1,0.5344968992918652
modularity_any2,eu-core_SCT_1,0.49576264215771465
modularity_any3,eu-core_SCT_1,0.5338317092298694
inertia_one,eu-core_SCT_2,0.5518581004591634
inertia_all,eu-core_SCT_2,0.5498724519067572
inertia_kmp,eu-core_SCT_2,0.556319235756599
inertia_any2,eu-core_SCT_2,0.556319235756599
inertia_any3,eu-core_SCT_2,0.48652329148134255
modularity_one,eu-core_SCT_2,0.5518581004591634
modularity_all,eu-core_SCT_2,0.5219101852628901
modularity_kmp,eu-core_SCT_2,0.5344968992918652
modularity_any2,eu-core_SCT_2,0.47062044664474134
modularity_any3,eu-core_SCT_2,0.47062044664474134
inertia_one,eu-core_SCT_3,0.5518581004591634
inertia_all,eu-core_SCT_3,0.5498724519067572
inertia_kmp,eu-core_SCT_3,0.556319235756599
inertia_any2,eu-core_SCT_3,0.5498724519067572
inertia_any3,eu-core_SCT_3,0.5498724519067572
modularity_one,eu-core_SCT_3,0.5518581004591634
modularity_all,eu-core_SCT_3,0.5219101852628901
modularity_kmp,eu-core_SCT_3,0.5344968992918652
modularity_any2,eu-core_SCT_3,0.5221147546005876
modularity_any3,eu-core_SCT_3,0.4726559018667266
inertia_one,eu-core_SCT_4,0.5518581004591634
inertia_all,eu-core_SCT_4,0.5498724519067572
inertia_kmp,eu-core_SCT_4,0.556319235756599
inertia_any2,eu-core_SCT_4,0.556319235756599
inertia_any3,eu-core_SCT_4,0.556319235756599
modularity_one,eu-core_SCT_4,0.5518581004591634
modularity_all,eu-core_SCT_4,0.5219101852628901
modularity_kmp,eu-core_SCT_4,0.5344968992918652
modularity_any2,eu-core_SCT_4,0.5344968992918652
modularity_any3,eu-core_SCT_4,0.5344968992918652
inertia_one,eu-core_SCCT_0,0.5574177555969251
inertia_all,eu-core_SCCT_0,0.5181865275667966
inertia_kmp,eu-core_SCCT_0,0.5680314679162112
inertia_any2,eu-core_SCCT_0,0.5689013272526761
inertia_any3,eu-core_SCCT_0,0.5419660886103576
modularity_one,eu-core_SCCT_0,0.49397717348249603
modularity_all,eu-core_SCCT_0,0.5386048933336742
